BlockName,Category,Year,Month,Day,Crop,DistrictName,QueryType,Season,Sector,StateName,QueryText,KccAns,latitude,longitude
PATERA,Cereals,2013,9,10,"Paddy Dhan",DAMOH,"Plant Protection",JAYAD,AGRICULTURE,"MADHYA PRADESH","how to control  Green leafhopperof paddy","spray profenophos 50 EC 1000 mlha to control  Green leafhopperof paddy",23.7981,79.5419
BETUL,Cereals,2013,9,27,"Paddy Dhan",BETUL,"Plant Protection",JAYAD,AGRICULTURE,"MADHYA PRADESH","11 Green leafhopper Nephotettix virescens","Spray  insecticides twice 15 and 30 days after transplanting likephosphamidon 40 SL 1000 ml haprofenophos 50 EC 1000 mlha",21.8797,77.8754
TAMIA,Cereals,2013,8,2,"Paddy Dhan",CHHINDWARA,"Plant Protection",JAYAD,AGRICULTURE,"MADHYA PRADESH","how to control Green leafhopper in paddy ","spray phosphamidon 40 SL 1000 ml ha or profenophos 50 EC 1000 mlha",22.2072,78.7988
DABRA,Cereals,2013,8,19,"Paddy Dhan",GWALIOR,"Plant Protection",JAYAD,AGRICULTURE,"MADHYA PRADESH","Green leafhopper of rice ","phosphamidon 40 SL 1000 ml haorprofenophos 50 EC 1000 mlha",26.2037,78.1574
BADNAWAR,Cereals,2013,9,10,"Paddy Dhan",DHAR,"Plant Protection",JAYAD,AGRICULTURE,"MADHYA PRADESH","how to control  Green leafhopper of paddy","spray profenophos 50 EC 1000 mlhato control  Green leafhopper of paddy",22.5787,75.2259
BALANGIR,Cereals,2013,9,16,"Paddy Dhan",BALANGIR,"Plant Protection",JAYAD,AGRICULTURE,ODISHA,"Green leafhopper Nephotettix virescens","PropenophusCypermethrin 15mlLtr",20.6095,83.1673
"MADANPUR    RAMPUR",Cereals,2013,10,5,"Paddy Dhan",KALAHANDI,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper","QUINALPHOS OR PROFENOPHOS 2ML1 LITER",19.8266,83.0409
BHANDARIPOKHARI,Cereals,2013,10,19,"Paddy Dhan",BHADRAK,"Plant Protection",nan,AGRICULTURE,ODISHA,"GREEN LEAFHOPPER","GREEN LEAFHOPPER : SPRAY PHOSPHAMIDON 40 SL 2 ML PER LITRE OF WATER",20.9854,86.5934
ERASAMA,Cereals,2013,9,13,"Paddy Dhan",JAGATSINGHAPUR,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper","phosphamidon 2ML1 LITER OR QUINALPHOS 2ML1 LITER",20.1801,86.3415
BALIANTA,Cereals,2013,10,9,"Paddy Dhan",KHORDHA,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper","profenophos 50 EC 400 mlACRE",20.0538,85.5023
BARPALI,Cereals,2013,9,17,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper","IMIDACHLOPRIDE 5ML15 LITER",21.232,83.5653
LALGUDI,Cereals,2013,10,3,"Paddy Dhan",TIRUCHIRAPPALLI,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","spray monocrotophos 2ml  lit",10.8071,78.6881
ORATTANADU,Cereals,2013,12,10,"Paddy Dhan",THANJAVUR,nan,KHARIF,AGRICULTURE,TAMILNADU,"rice Green leafhopper","spray monocrotophos 2 mllit",10.659,79.2014
KADAIYANALLUR,Cereals,2013,12,10,"Paddy Dhan",TIRUNELVELI,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice Green leafhopper","spray monocrotophos 2 mllit",8.72031,77.7075
SIRKAZHI,Cereals,2013,11,18,"Paddy Dhan",NAGAPATTINAM,"Fertilizer Use and Availability",JAYAD,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","Set up light traps",10.6026,79.7619
ARANI,Cereals,2013,5,6,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy nursery","Spray monocrotophos 2 mllitre",12.4289,78.9992
THANDRAMPET,Cereals,2013,12,17,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","spray monocrotophos 2ml  lit",12.4289,78.9992
KRISHNAGIRI,Cereals,2013,10,5,"Paddy Dhan",KRISHNAGIRI,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"paddy Green leafhopper","spray monocrotophos 2ml  lit",12.5152,78.0094
DONDILOHARA,Cereals,2013,9,19,"Paddy Dhan",DURG,"Plant Protection",JAYAD,AGRICULTURE,CHHATTISGARH,"how to control  Green leafhopper of paddy","profenophos 50 EC 1000 mlhato control  Green leafhopper of paddy",21.1983,81.4008
SILAO,Cereals,2014,11,2,"Paddy Dhan",NALANDA,"Plant Protection",nan,AGRICULTURE,BIHAR,"in paddy Green leafhopper: Nephotettix virescens","Spray any one of the following insecticides:Phosphamidon 40 SL 50 mlPhosalone 35 EC 120 mlMaintain 25 cm of water in the nursery and broadcast anyone of the following in 20 centsCarbofuran 3 G 35 kgPhorate 10 G 10 kg   Use resistant variety - CR 1009 Nursery should not be located near the street lamps",25.1365,85.4437
GANGEV,Cereals,2014,9,19,"Paddy Dhan",REWA,"Plant Protection",KHARIF,AGRICULTURE,"MADHYA PRADESH","how to control Green leafhopper in paddy ","Maintain 25 cm of water in the nursery and broadcast anyone of the following in 20 centsCarbofuran 3 G 35 kgPhorate 10 G 10 kg",24.7561,81.3811
BHOGRAI,Cereals,2014,2,17,"Paddy Dhan",BALASORE,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper","Spray monocrotophos 36 WSC 500 ml  ha",21.5006,86.9199
BASTA,Cereals,2014,2,24,"Paddy Dhan",BALASORE,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper","Use resistant varieties like IR 50 CR 1009 Co 46Apply neem cake  125 kg20 cent nursery as basal doseThe vegetation on the bunds should also be sprayed with the insecticidesSet up light traps",21.5006,86.9199
BHOGRAI,Cereals,2014,4,7,"Paddy Dhan",BALASORE,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper","spray  imidachloprid 1ml 3ltr of water",21.5006,86.9199
KHAIRA,Cereals,2014,11,9,"Paddy Dhan",BALASORE,"Plant Protection",nan,AGRICULTURE,ODISHA,"GREEN LEAFHOPPER IN PADDY","RECOMMENDED TO SPRAY IMIDACLOPRID  1 ML  3 LITRE WATER TO CONTROL GREEN LEAFHOPPER IN PADDY",21.5006,86.9199
AGALPUR,Cereals,2014,4,7,"Paddy Dhan",BALANGIR,nan,nan,AGRICULTURE,ODISHA,"Green leafhopper","Apply neem cake  125 kgacre",20.6095,83.1673
TITLAGARH,Cereals,2014,9,12,"Paddy Dhan",BALANGIR,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper in paddy","recommended for spray Phosphamidon 40 SL  2mlltr of water",20.6095,83.1673
BALANGIR,Cereals,2014,9,19,"Paddy Dhan",BALANGIR,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY BUPROFEZIN 25SC  25G15LIT OF WATER",20.6095,83.1673
BALANGIR,Cereals,2014,10,14,"Paddy Dhan",BALANGIR,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper in paddy","Recommended to spray Phosphamidon 40 SL 1ml in 4littres of water to control Green leafhopper in paddy",20.6095,83.1673
SALEPUR,Cereals,2014,7,29,"Paddy Dhan",CUTTACK,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper in paddy crop","spray imidachlopride 5ml15 liter or phosphsmidon 2ml1 liter of water",20.4686,85.8792
JAGANNATHPRASAD,Cereals,2014,3,18,"Paddy Dhan",GANJAM,nan,nan,AGRICULTURE,ODISHA,"Green leafhopper","Apply neem cake  125 kg20 cent",19.609,84.7081
KHALLIKOTE,Cereals,2014,6,26,"Paddy Dhan",GANJAM,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper","Phosalone 35 EC 120 ml",19.609,84.7081
KHALLIKOTE,Cereals,2014,8,23,"Paddy Dhan",GANJAM,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper IN PADDY","RECOMMENDED TO SPRAY Buprofezin 25 SC  800 gha",19.609,84.7081
JUNAGARH,Cereals,2014,9,22,"Paddy Dhan",KALAHANDI,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY Buprofezin 25 SC 25G15LIT OF WATER",19.8266,83.0409
"KENDUJHAR SADAR",Cereals,2014,9,11,"Paddy Dhan",KEONJHAR,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY Buprofezin 25 SC  25G15 LIT OF WATER",21.5,85.5
PATANA,Cereals,2014,9,20,"Paddy Dhan",KEONJHAR,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY BUPROFEZIN 25SC  25G15LIT OF  WATER",21.5,85.5
BORIGUMMA,Cereals,2014,9,3,"Paddy Dhan",KORAPUT,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper IN PADDY","RECOMMENDED TO  SPRAY Buprofezin 25 SC 16G LIT OF WATER",18.7232,82.6101
THAKURMUNDA,Cereals,2014,7,31,"Paddy Dhan",MAYURBHANJ,nan,nan,AGRICULTURE,ODISHA,"Green leafhopper IN PADDY","SPRAY Buprofezin 25 SC   800 gha",21.9156,86.3962
GOP,Cereals,2014,9,10,"Paddy Dhan",PURI,"Plant Protection",nan,AGRICULTURE,ODISHA,"paddy Green leafhopper","Recommended to spary Thiamethoxam 25 WG 100 gha",19.8076,85.8253
DELANGA,Cereals,2014,9,12,"Paddy Dhan",PURI,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY Buprofezin 25 SC  25G15LIT OF WATER",19.8076,85.8253
TANGARPALI,Cereals,2014,9,11,"Paddy Dhan",SUNDARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY BUPROFEZIN 25 SC  25G15LIT OF WATER",22.0605,83.9359
SUBDEGA,Cereals,2014,9,18,"Paddy Dhan",SUNDARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY BUPROFEZIN 25SC  25G15LIT OF WATER",22.0605,83.9359
BHADRAK,Cereals,2014,2,19,"Paddy Dhan",BHADRAK,nan,nan,AGRICULTURE,ODISHA,"Green leafhopper","Apply neem cake  125 kg20 cent nursery as basal dose",20.9854,86.5934
DHAMANAGAR,Cereals,2014,7,22,"Paddy Dhan",BHADRAK,nan,nan,AGRICULTURE,ODISHA,"Green leafhopper IN PADDY","APPLY Carbofuran 3 G  35 kg ACRE",20.9854,86.5934
BHADRAK,Cereals,2014,8,23,"Paddy Dhan",BHADRAK,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper in paddy","recomended to spray fipronil 5sc 3gmliter water to controll Green leafhopper in paddy",20.9854,86.5934
BASUDEVPUR,Cereals,2014,10,18,"Paddy Dhan",BHADRAK,"Plant Protection",nan,AGRICULTURE,ODISHA,"GREEN LEAFHOPPER IN PADDY","RECOMMENDED TO SPRAY CHLOROPYRIPHOS 20EC  2 ML  LITRE WATER TO CONTROL GREEN LEAFHOPPER IN PADDY",20.9854,86.5934
BASUDEVPUR,Cereals,2014,11,4,"Paddy Dhan",BHADRAK,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY WITH CHLOROPYRIPHOS  2MLLIT OF WATER",20.9854,86.5934
ULLUNDA,Cereals,2014,4,1,"Paddy Dhan",SONEPUR,nan,nan,AGRICULTURE,ODISHA,"Green leafhopper","Apply neem cake  125 kg20 cent",20.8454,83.9091
TARBHA,Cereals,2014,7,26,"Paddy Dhan",SONEPUR,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper","Phosalone 35 EC 120 ml",20.8454,83.9091
RAGHUNATHPUR,Cereals,2014,9,10,"Paddy Dhan",JAGATSINGHAPUR,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY BUPROFEZIN 25 SC  25ML15LIT OF WATER",20.1801,86.3415
NAUGAON,Cereals,2014,9,10,"Paddy Dhan",JAGATSINGHAPUR,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper in paddy","Recommended for spray Imidacloprid 178 SL 1ml in 4litres of water to control green leafhopper in paddy",20.1801,86.3415
MARSAGHAI,Cereals,2014,10,9,"Paddy Dhan",KENDRAPARA,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper in paddy","Recommended for spray Imidacloprid 178 SL  1 ml  2ltr",20.5475,86.5296
GARADAPUR,Cereals,2014,11,1,"Paddy Dhan",KENDRAPARA,"Plant Protection",nan,AGRICULTURE,ODISHA,"Paddy Green leafhopper","RECOMMENDED TO SPRAYING WITH  BUPROFEZIN 25SC  25ML15LITRE OF WATER",20.5475,86.5296
KHARIAR,Cereals,2014,9,6,"Paddy Dhan",NAWAPARA,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper in Paddy","Recommended to spray Buprofezin 25 SC 800 gha",21.1447,82.9432
GUNUPUR,Cereals,2014,3,4,"Paddy Dhan",RAYAGADA,nan,nan,AGRICULTURE,ODISHA,"Green leafhopper","Apply neem cake  125 kg20 cent",19.4427,83.5873
BOLAGARH,Cereals,2014,9,20,"Paddy Dhan",KHORDHA,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY Profenophos 50 EC 1000 mlha",20.0538,85.5023
PAIKMAL,Cereals,2014,3,15,"Paddy Dhan",BARGARH,nan,nan,AGRICULTURE,ODISHA,"Green leafhopper resistant varieties","Use resistant varieties like IR 50 CR 1009 Co 46",21.232,83.5653
BARGARH,Cereals,2014,4,8,"Paddy Dhan",BARGARH,nan,nan,AGRICULTURE,ODISHA,"Green leafhopper","Apply neem cake  125 kg20 cent",21.232,83.5653
SOHELLA,Cereals,2014,4,19,"Paddy Dhan",BARGARH,nan,nan,AGRICULTURE,ODISHA,"Green leafhopper","Apply neem cake  125 kg20 cent",21.232,83.5653
SOHELLA,Cereals,2014,4,26,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper","Apply neem cake  125 kg20 cent",21.232,83.5653
GAISILET,Cereals,2014,9,21,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"PADDY Green leafhopper","RECOMMENDED TO SPRAY BUPROFEZIN 25SC  25G15LIT OF WATER",21.232,83.5653
BHEDEN,Cereals,2014,10,9,"Paddy Dhan",BARGARH,"Plant Protection",nan,AGRICULTURE,ODISHA,"Green leafhopper in paddy","Recommended for spray Imidacloprid 178 SL  1ml 2 ltr of water",21.232,83.5653
CHITHAMUR,Cereals,2014,5,18,"Paddy Dhan",KANCHEEPURAM,"Field Preparation",RABI,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","spray monocrotophos 2ml  lit",12.8796,79.7043
ARCOT,Cereals,2014,10,24,"Paddy Dhan",VELLORE,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","Recommended for spray Phosphamidon 40 SL 2mlliter of water",12.9022,79.0611
SANKARI,Cereals,2014,10,8,"Paddy Dhan",SALEM,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"paddy Green leafhopper:","recommended for spray monocrotophos 2 ml  1 litre of water",11.647,78.2107
TALAVASAL,Cereals,2014,12,6,"Paddy Dhan",SALEM,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","Recommended for spray monochrotophos 2mlliter of water",11.647,78.2107
HARUR,Cereals,2014,10,31,"Paddy Dhan",DHARMAPURI,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Green leafhopper control in paddy","recommended for Spray imidaclopride 2 mllit  of water",12.1456,78.1132
KODUMUDI,Cereals,2014,12,8,"Paddy Dhan",ERODE,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","recommended for spray Fipronil 2 mllt",11.4905,77.3505
ORATTANADU,Cereals,2014,11,8,"Paddy Dhan",THANJAVUR,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","Recommedned for spray Phosphamidon 2mlliter of water",10.659,79.2014
SHOLAVARAM,Cereals,2014,10,7,"Paddy Dhan",THIRUVALLUR,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","Recommended for spray Phosalone 35 EC 2mllit of water",13.2538,80.0563
THOGAIMALAI,Cereals,2014,10,18,"Paddy Dhan",KARUR,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","Recommended for spray Phosphamidon 2mllit of water",10.8218,78.3829
KRISHNARAYAPURAM,Cereals,2014,12,8,"Paddy Dhan",KARUR,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","Recommended for spray Fipronil 5  SC 15 mllit of water",10.8218,78.3829
MANNARGUDI,Cereals,2014,6,27,"Paddy Dhan",THIRUVARUR,"Fertilizer Use and Availability",RABI,AGRICULTURE,TAMILNADU,"Green leafhopper","Phosphamidon 2MLLITRE",10.6879,79.4979
NIDAMANGALAM,Cereals,2014,10,9,"Paddy Dhan",THIRUVARUR,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"paddy Green leafhopper:","recommended for spary monocrotophos 2 ml  1 litre of water",10.6879,79.4979
TIRUTTURAIPPUNDI,Cereals,2014,11,8,"Paddy Dhan",THIRUVARUR,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","Recommended for spray Phosphamidon 2mlliter of water",10.6879,79.4979
KOTTUR,Cereals,2014,11,24,"Paddy Dhan",THIRUVARUR,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"green leafhopper in paddy","recommended for profenophos 2mlteepol 1mlneeoil 3mllit of water",10.6879,79.4979
VEDARANYAM,Cereals,2014,1,11,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"rice Green leafhopper","spray Imidacloprid 1 mllit",10.6026,79.7619
THIRUMARUGAL,Cereals,2014,9,8,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy nursery","Recommended for spray Phosphamidon 1ml  lit",10.6026,79.7619
MAYILADUTHURAI,Cereals,2014,9,8,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"Green leafhopper in rice","recommended for Phosalone 2mllitre",10.6026,79.7619
KUTTALAM,Cereals,2014,12,9,"Paddy Dhan",NAGAPATTINAM,"Plant Protection",RABI,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","Recommended for spray Imidacloprid 178 SL 2mlliter of water",10.6026,79.7619
CHEYYAR,Cereals,2014,1,28,"Paddy Dhan",TIRUVANNAMALAI,nan,KHARIF,AGRICULTURE,TAMILNADU,"Green leafhopper","spray monocrotophos 1ml  carbendazim 1 gmlit",12.4289,78.9992
VANDAVASI,Cereals,2014,6,24,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",JAYAD,AGRICULTURE,TAMILNADU,"Green leafhopper in paddy","spray monocrotophos 2ml  lit",12.4289,78.9992
THANDRAMPET,Cereals,2014,11,1,"Paddy Dhan",TIRUVANNAMALAI,"Plant Protection",KHARIF,AGRICULTURE,TAMILNADU,"paddy nursery green leafhopper","recommended for spray monocrotophos 1 ml  1 lit of water",12.4289,78.9992
SIDHAUR,Cereals,2014,9,30,"Paddy Dhan",BARABANKI,"Plant Protection",KHARIF,AGRICULTURE,"UTTAR PRADESH","Green leafhopper in rice","Carbofuran 3 G 175 kgha",26.9421,81.3856
"COOCH BEHAR-I",Cereals,2014,8,23,"Paddy Dhan","Cooch BIHAR","Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF GREEN LEAFHOPPER IN PADDY","RECOMMENDED FOR SPRAY CARBOFURAN 3 G 4 KGBIGHA",26.3224,89.4592
DASPUR-I,Cereals,2014,9,10,"Paddy Dhan","WEST MEDINIPUR","Plant Protection",KHARIF,AGRICULTURE,"WEST BENGAL","CONTROL OF GREEN LEAFHOPPER IN PADDY","RECOMMENDED FOR SPRAY PHOSPHAMIDON 40 SL  15MLLIT OF WATER",22.2789,87.9223
ARANG,Cereals,2014,7,18,"Paddy Dhan",RAIPUR,"Plant Protection",JAYAD,AGRICULTURE,CHHATTISGARH,"Green leafhopper","Spray any one of the following insecticides:Phosphamidon 40 SL 50 mlPhosalone 35 EC 120 mlMaintain 25 cm of water in the nursery and broadcast anyone of the following in 20 centsCarbofuran 3 G 35 kgPhorate 10 G 10 kg",21.2381,81.6337
TAKHATPUR,Cereals,2014,9,22,"Paddy Dhan",BILASPUR,"Plant Protection",KHARIF,AGRICULTURE,CHHATTISGARH,"how to control Green leafhopper in paddy ","spray Phosalone 35 EC 1200 mlhectare to control Green leafhopper in paddy ",22.1638,82.1366
BAMHINDIH,Cereals,2014,9,10,"Paddy Dhan",JANJGIR-CHAMPA,"Plant Protection",KHARIF,AGRICULTURE,CHHATTISGARH,"Green leafhopper in paddy","pply any insecticides twice 15 and 30 days after transplantingPhosphamidon 40 SL 1000 ml haProfenophos 50 EC 1000 mlhaCarbofuran 3 G 175 kghaBuprofezin 25 SC 800 ghaCarbosulfan 25 EC 800-1000 mlhaFipronil 5 SC 1000-1500 ghaImidacloprid 178 SL 100 -125 mlhaThiamethoxam 25 WG 100 ghaTriazophos 40 EC 625-1250 mlha",21.9864,82.5537
KARTALA,Cereals,2014,10,7,"Paddy Dhan",KORBA,"Plant Protection",KHARIF,AGRICULTURE,CHHATTISGARH,"how to control  Green leafhopper ","spray Phosalone 35 EC 1250 mlhectare",22.5198,82.635
SONHAT,Cereals,2014,4,27,"Paddy Dhan",KORIYA,nan,RABI,AGRICULTURE,CHHATTISGARH,"Green leafhopper: Nephotettix virescens","Green leafhopper: Nephotettix virescens",23.4763,82.4776
SARANGARH,Cereals,2014,10,8,"Paddy Dhan",RAIGARH,"Plant Protection",KHARIF,AGRICULTURE,CHHATTISGARH,"Green leafhopper","Apply any insecticides twice 15 and 30 days after transplantingPhosphamidon 40 SL 1000 ml ha Profenophos 50 EC 1000 mlha Carbofuran 3 G 175 kghaBuprofezin 25 SC 800 ghaCarbosulfan 25 EC 800-1000 mlhaFipronil 5 SC 1000-1500 ghaImidacloprid 178 SL 100 -125 mlhaThiamethoxam 25 WG 100 ghaTriazophos 40 EC 625-1250 mlha",22.2362,83.353
JIYYAMMAVALASA,Cereals,2015,8,20,"Paddy Dhan",VIZIANAGARM,"Plant Protection",KHARIF,AGRICULTURE,"ANDHRA PRADESH","Paddy Green leafhopper","RECOMMENDED TO SPRAY PHOSLONE JOLONE FASLONE 600 ML PER ACRE",15.9241,80.1864
ANAKAPALLE,Cereals,2015,9,19,"Paddy Dhan",VISAKHAPATNAM,"Plant Protection",KHARIF,AGRICULTURE,"ANDHRA PRADESH","Paddy Leaf folder or leaf roller and Green leafhopper","RECOMMENDED TO SPRAY CHLORIPYRIPHOS 500 MLAcre",17.6936,83.2921
MADDIPADU,Cereals,2015,9,22,"Paddy Dhan",PRAKASAM,"Plant Protection",KHARIF,AGRICULTURE,"ANDHRA PRADESH","Paddy Nursery Green leafhopper","RECOMMENDED TO SPRAY PHOSLONE JOLONE FASLONE 600 ML PER ACRE",15.6643,79.4733
BALAYAPALLE,Cereals,2015,1,16,"Paddy Dhan",NELLORE,"Plant Protection",nan,AGRICULTURE,"ANDHRA PRADESH","asked about paddy green leafhopper","recommended to spray PHOSPHOMIDON DEMACRON SUMIDAN KINDAN PLUS 400 PER ACRE",14.4494,79.9874
KALUVOYA,Cereals,2015,8,7,"Paddy Dhan",NELLORE,"Plant Protection",nan,AGRICULTURE,"ANDHRA PRADESH","Paddy Green leafhopper","RECOMMENDED TO SPRAY PHOSLONE JOLONE FASLONE 600 ML PER ACRE",14.4494,79.9874
BUTCHIREDDIPALEM,Cereals,2015,8,26,"Paddy Dhan",NELLORE,"Plant Protection",KHARIF,AGRICULTURE,"ANDHRA PRADESH","Paddy Green leafhopper","RECOMMENDED TO SPRAY IMIDACHLOPRIDCONFIDOR TATAMIDA  VICTOR ATOM   100 ML PER ACRE",14.4494,79.9874
SIDHOUT,Cereals,2015,10,23,"Paddy Dhan","Y S R ","Plant Protection",RABI,AGRICULTURE,"ANDHRA PRADESH","Paddy Green leafhopper","RECOMMENDED TO SPRAY BUPROFEZINJAVA APPLAUD 300ML PER ACRE",15.9241,80.1864
BADVEL,Cereals,2015,10,28,"Paddy Dhan","Y S R ","Plant Protection",RABI,AGRICULTURE,"ANDHRA PRADESH","Paddy Green leafhopper","RECOMMENDED TO SPRAY BUPROFEZINJAVA APPLAUD 300ML PER ACRE",15.9241,80.1864
KHAJIPET,Cereals,2015,11,30,"Paddy Dhan","Y S R ","Plant Protection",KHARIF,AGRICULTURE,"ANDHRA PRADESH","Paddy Green leafhopper and Sheath Blight","RECOMMENDED TO SPRAY BUPROFEZINJAVA APPLAUD 300ML PER ACRE AND Avatar 500 gram  acre",15.9241,80.1864
RAJAMPET,Cereals,2015,12,14,"Paddy Dhan","Y S R ","Plant Protection",RABI,AGRICULTURE,"ANDHRA PRADESH","Green leafhopper  on Paddy","RECOMMENDED TO SPRAY BUPROFEZINJAVA APPLAUD 300ML PER ACRE",15.9241,80.1864
BANGARUPALEM,Cereals,2015,8,15,"Paddy Dhan",CHITTOOR,"Plant Protection",KHARIF,AGRICULTURE,"ANDHRA PRADESH","Paddy Green leafhopper","RECOMMENDED TO SPRAY PHOSLONE JOLONE FASLONE 600 ML PER ACRE",13.2026,79.0032
GOLAKGANJ,Cereals,2015,3,8,"Paddy Dhan",DHUBRI,"Plant Protection",JAYAD,AGRICULTURE,ASSAM,"ASKING FOR THE CONTROL OF GREEN LEAFHOPPER IN BORO RICE","SUGGESTED TO SPRAY CLASSIC 20  2 ML PER LITER OF WATER",26.1323,90.125
KARGAHAR,Cereals,2015,6,17,"Paddy Dhan",ROHTAS,"Plant Protection",nan,AGRICULTURE,BIHAR,"Green leafhopper:in paddy","Nursery should not be located near the street lampsSpray any one of the following insecticides Phosphamidon 40 SL 50 mlPhosalone 35 EC 120 mlMaintain 25 cm of water in the nursery and broadcast anyone of the following in 20 cents Carbofuran 3 G 35 kgPhorate 10 G 10 kg",24.9394,84.0197
SOHAGPUR,Cereals,2015,9,23,"Paddy Dhan",HOSHANGABAD,"Field Preparation",KHARIF,AGRICULTURE,"MADHYA PRADESH","farmer want to know information about how to control Green leafhopper in paddy","recommended for to control stem borer in paddy apply phorate 10G  125kghac",22.7546,77.7198
KESLA,Cereals,2015,9,25,"Paddy Dhan",HOSHANGABAD,"Plant Protection",KHARIF,AGRICULTURE,"MADHYA PRADESH","Farmer want to know information about How to control Green leafhopper  in paddy crop","Recommended for Spray Buprofezin 25  SC 750 - 900 mlDose per hactare",22.7546,77.7198
BIRSA,Cereals,2015,9,15,"Paddy Dhan",BALAGHAT,"Plant Protection",KHARIF,AGRICULTURE,"MADHYA PRADESH","Farmer want to know information about  How to control Green leafhopper  in paddy crop","Recommended for Spray Buprofezin 25  SC 750 - 900 mlDose per hactare",21.8612,80.3237
